,Centre Latitude,Centre Longitude,Attractions,Activities,Accommodation
572,51.449438202247194,-6.043478260869565,0,0,0
573,51.449438202247194,-6.130434782608695,0,0,0
574,51.449438202247194,-6.217391304347826,0,0,0
575,51.449438202247194,-6.304347826086957,0,0,0
576,51.449438202247194,-6.391304347826087,0,0,0
577,51.449438202247194,-6.478260869565217,0,0,0
578,51.449438202247194,-6.565217391304348,0,0,0
579,51.449438202247194,-6.6521739130434785,0,0,0
580,51.449438202247194,-6.739130434782608,0,0,0
581,51.449438202247194,-6.826086956521739,0,0,0
582,51.449438202247194,-6.913043478260869,0,0,0
583,51.449438202247194,-7.0,0,0,0
584,51.449438202247194,-7.086956521739131,0,0,0
585,51.449438202247194,-7.173913043478261,0,0,0
586,51.449438202247194,-7.260869565217391,0,0,0
587,51.449438202247194,-7.3478260869565215,0,0,0
588,51.449438202247194,-7.434782608695652,0,0,0
589,51.449438202247194,-7.521739130434783,0,0,0
590,51.449438202247194,-7.608695652173913,0,0,0
591,51.449438202247194,-7.695652173913043,0,0,0
592,51.449438202247194,-7.782608695652174,0,0,0
593,51.449438202247194,-7.869565217391305,0,0,0
594,51.449438202247194,-7.956521739130435,0,0,0
595,51.449438202247194,-8.043478260869565,0,0,0
596,51.449438202247194,-8.130434782608695,0,0,0
597,51.449438202247194,-8.217391304347826,0,0,0
598,51.449438202247194,-8.304347826086957,0,0,0
599,51.449438202247194,-8.391304347826086,0,0,0
600,51.449438202247194,-8.478260869565217,0,0,0
601,51.449438202247194,-8.565217391304348,0,0,0
602,51.449438202247194,-8.652173913043478,0,0,0
603,51.449438202247194,-8.73913043478261,0,0,0
604,51.449438202247194,-8.826086956521738,0,0,0
605,51.449438202247194,-8.91304347826087,0,0,0
606,51.449438202247194,-9.0,0,0,0
607,51.449438202247194,-9.086956521739129,0,0,0
608,51.449438202247194,-9.173913043478262,0,0,0
609,51.449438202247194,-9.26086956521739,0,1,0
610,51.449438202247194,-9.347826086956522,3,14,6
611,51.449438202247194,-9.434782608695652,4,4,2
612,51.449438202247194,-9.521739130434781,3,4,2
613,51.449438202247194,-9.608695652173914,0,0,0
614,51.449438202247194,-9.695652173913043,0,1,1
615,51.449438202247194,-9.782608695652174,0,5,2
616,51.449438202247194,-9.869565217391305,0,1,0
617,51.449438202247194,-9.956521739130434,0,0,0
618,51.449438202247194,-10.043478260869566,0,0,0
619,51.449438202247194,-10.130434782608695,0,0,0
620,51.449438202247194,-10.217391304347826,0,0,0
621,51.449438202247194,-10.304347826086957,0,0,0
622,51.449438202247194,-10.391304347826086,0,0,0
623,51.449438202247194,-10.478260869565217,0,0,0
624,51.449438202247194,-10.565217391304348,0,0,0
625,51.449438202247194,-10.652173913043478,0,0,0
626,51.449438202247194,-10.73913043478261,0,0,0
627,51.449438202247194,-10.826086956521738,0,0,0
628,51.449438202247194,-10.91304347826087,0,0,0
629,51.449438202247194,-11.0,0,0,0
630,51.50561797752809,-5.0,0,0,0
631,51.50561797752809,-5.086956521739131,0,0,0
632,51.50561797752809,-5.173913043478261,0,0,0
633,51.50561797752809,-5.260869565217392,0,0,0
634,51.50561797752809,-5.3478260869565215,0,0,0
635,51.50561797752809,-5.434782608695652,0,0,0
636,51.50561797752809,-5.521739130434782,0,0,0
637,51.50561797752809,-5.608695652173913,0,0,0
638,51.50561797752809,-5.695652173913043,0,0,0
639,51.50561797752809,-5.782608695652174,0,0,0
640,51.50561797752809,-5.869565217391305,0,0,0
641,51.50561797752809,-5.956521739130435,0,0,0
642,51.50561797752809,-6.043478260869565,0,0,0
643,51.50561797752809,-6.130434782608695,0,0,0
644,51.50561797752809,-6.217391304347826,0,0,0
645,51.50561797752809,-6.304347826086957,0,0,0
646,51.50561797752809,-6.391304347826087,0,0,0
647,51.50561797752809,-6.478260869565217,0,0,0
648,51.50561797752809,-6.565217391304348,0,0,0
649,51.50561797752809,-6.6521739130434785,0,0,0
650,51.50561797752809,-6.739130434782608,0,0,0
651,51.50561797752809,-6.826086956521739,0,0,0
652,51.50561797752809,-6.913043478260869,0,0,0
653,51.50561797752809,-7.0,0,0,0
654,51.50561797752809,-7.086956521739131,0,0,0
655,51.50561797752809,-7.173913043478261,0,0,0
656,51.50561797752809,-7.260869565217391,0,0,0
657,51.50561797752809,-7.3478260869565215,0,0,0
658,51.50561797752809,-7.434782608695652,0,0,0
659,51.50561797752809,-7.521739130434783,0,0,0
660,51.50561797752809,-7.608695652173913,0,0,0
661,51.50561797752809,-7.695652173913043,0,0,0
662,51.50561797752809,-7.782608695652174,0,0,0
663,51.50561797752809,-7.869565217391305,0,0,0
664,51.50561797752809,-7.956521739130435,0,0,0
665,51.50561797752809,-8.043478260869565,0,0,0
666,51.50561797752809,-8.130434782608695,0,0,0
667,51.50561797752809,-8.217391304347826,0,0,0
668,51.50561797752809,-8.304347826086957,0,0,0
669,51.50561797752809,-8.391304347826086,0,0,0
670,51.50561797752809,-8.478260869565217,0,0,0
671,51.50561797752809,-8.565217391304348,0,0,0
672,51.50561797752809,-8.652173913043478,0,0,0
673,51.50561797752809,-8.73913043478261,0,0,0
674,51.50561797752809,-8.826086956521738,0,0,0
675,51.50561797752809,-8.91304347826087,1,0,1
676,51.50561797752809,-9.0,1,0,1
677,51.50561797752809,-9.086956521739129,0,0,0
678,51.50561797752809,-9.173913043478262,2,5,2
679,51.50561797752809,-9.26086956521739,2,20,5
680,51.50561797752809,-9.347826086956522,5,18,8
681,51.50561797752809,-9.434782608695652,4,15,2
682,51.50561797752809,-9.521739130434781,3,8,2
683,51.50561797752809,-9.608695652173914,2,8,0
684,51.50561797752809,-9.695652173913043,0,3,2
685,51.50561797752809,-9.782608695652174,0,3,1
686,51.50561797752809,-9.869565217391305,0,1,0
687,51.50561797752809,-9.956521739130434,0,0,0
688,51.50561797752809,-10.043478260869566,0,0,0
689,51.50561797752809,-10.130434782608695,0,0,0
690,51.50561797752809,-10.217391304347826,0,0,0
691,51.50561797752809,-10.304347826086957,0,0,0
692,51.50561797752809,-10.391304347826086,0,0,0
693,51.50561797752809,-10.478260869565217,0,0,0
694,51.50561797752809,-10.565217391304348,0,0,0
695,51.50561797752809,-10.652173913043478,0,0,0
696,51.50561797752809,-10.73913043478261,0,0,0
697,51.50561797752809,-10.826086956521738,0,0,0
698,51.50561797752809,-10.91304347826087,0,0,0
699,51.50561797752809,-11.0,0,0,0
700,51.561797752808985,-5.0,0,0,0
701,51.561797752808985,-5.086956521739131,0,0,0
702,51.561797752808985,-5.173913043478261,0,0,0
703,51.561797752808985,-5.260869565217392,0,0,0
704,51.561797752808985,-5.3478260869565215,0,0,0
705,51.561797752808985,-5.434782608695652,0,0,0
706,51.561797752808985,-5.521739130434782,0,0,0
707,51.561797752808985,-5.608695652173913,0,0,0
708,51.561797752808985,-5.695652173913043,0,0,0
709,51.561797752808985,-5.782608695652174,0,0,0
710,51.561797752808985,-5.869565217391305,0,0,0
711,51.561797752808985,-5.956521739130435,0,0,0
712,51.561797752808985,-6.043478260869565,0,0,0
713,51.561797752808985,-6.130434782608695,0,0,0
714,51.561797752808985,-6.217391304347826,0,0,0
715,51.561797752808985,-6.304347826086957,0,0,0
716,51.561797752808985,-6.391304347826087,0,0,0
717,51.561797752808985,-6.478260869565217,0,0,0
718,51.561797752808985,-6.565217391304348,0,0,0
719,51.561797752808985,-6.6521739130434785,0,0,0
720,51.561797752808985,-6.739130434782608,0,0,0
721,51.561797752808985,-6.826086956521739,0,0,0
722,51.561797752808985,-6.913043478260869,0,0,0
723,51.561797752808985,-7.0,0,0,0
724,51.561797752808985,-7.086956521739131,0,0,0
725,51.561797752808985,-7.173913043478261,0,0,0
726,51.561797752808985,-7.260869565217391,0,0,0
727,51.561797752808985,-7.3478260869565215,0,0,0
728,51.561797752808985,-7.434782608695652,0,0,0
729,51.561797752808985,-7.521739130434783,0,0,0
730,51.561797752808985,-7.608695652173913,0,0,0
731,51.561797752808985,-7.695652173913043,0,0,0
732,51.561797752808985,-7.782608695652174,0,0,0
733,51.561797752808985,-7.869565217391305,0,0,0
734,51.561797752808985,-7.956521739130435,0,0,0
735,51.561797752808985,-8.043478260869565,0,0,0
736,51.561797752808985,-8.130434782608695,0,0,0
737,51.561797752808985,-8.217391304347826,0,0,0
738,51.561797752808985,-8.304347826086957,0,0,0
739,51.561797752808985,-8.391304347826086,0,0,0
740,51.561797752808985,-8.478260869565217,0,0,0
741,51.561797752808985,-8.565217391304348,0,0,0
742,51.561797752808985,-8.652173913043478,0,0,0
743,51.561797752808985,-8.73913043478261,0,0,0
744,51.561797752808985,-8.826086956521738,0,4,3
745,51.561797752808985,-8.91304347826087,1,0,5
746,51.561797752808985,-9.0,2,9,6
747,51.561797752808985,-9.086956521739129,2,9,5
748,51.561797752808985,-9.173913043478262,3,6,5
749,51.561797752808985,-9.26086956521739,4,18,7
750,51.561797752808985,-9.347826086956522,3,3,3
751,51.561797752808985,-9.434782608695652,1,4,0
752,51.561797752808985,-9.521739130434781,3,11,3
753,51.561797752808985,-9.608695652173914,1,5,1
754,51.561797752808985,-9.695652173913043,1,3,1
755,51.561797752808985,-9.782608695652174,0,3,1
756,51.561797752808985,-9.869565217391305,0,3,0
757,51.561797752808985,-9.956521739130434,0,0,0
758,51.561797752808985,-10.043478260869566,0,0,0
759,51.561797752808985,-10.130434782608695,0,0,0
760,51.561797752808985,-10.217391304347826,0,2,0
761,51.561797752808985,-10.304347826086957,0,0,0
762,51.561797752808985,-10.391304347826086,0,0,0
763,51.561797752808985,-10.478260869565217,0,0,0
764,51.561797752808985,-10.565217391304348,0,0,0
765,51.561797752808985,-10.652173913043478,0,0,0
766,51.561797752808985,-10.73913043478261,0,0,0
767,51.561797752808985,-10.826086956521738,0,0,0
768,51.561797752808985,-10.91304347826087,0,0,0
769,51.561797752808985,-11.0,0,0,0
770,51.61797752808989,-5.0,0,0,0
771,51.61797752808989,-5.086956521739131,0,0,0
772,51.61797752808989,-5.173913043478261,0,0,0
773,51.61797752808989,-5.260869565217392,0,0,0
774,51.61797752808989,-5.3478260869565215,0,0,0
775,51.61797752808989,-5.434782608695652,0,0,0
776,51.61797752808989,-5.521739130434782,0,0,0
777,51.61797752808989,-5.608695652173913,0,0,0
778,51.61797752808989,-5.695652173913043,0,0,0
779,51.61797752808989,-5.782608695652174,0,0,0
780,51.61797752808989,-5.869565217391305,0,0,0
781,51.61797752808989,-5.956521739130435,0,0,0
782,51.61797752808989,-6.043478260869565,0,0,0
783,51.61797752808989,-6.130434782608695,0,0,0
784,51.61797752808989,-6.217391304347826,0,0,0
785,51.61797752808989,-6.304347826086957,0,0,0
786,51.61797752808989,-6.391304347826087,0,0,0
787,51.61797752808989,-6.478260869565217,0,0,0
788,51.61797752808989,-6.565217391304348,0,0,0
789,51.61797752808989,-6.6521739130434785,0,0,0
790,51.61797752808989,-6.739130434782608,0,0,0
791,51.61797752808989,-6.826086956521739,0,0,0
792,51.61797752808989,-6.913043478260869,0,0,0
793,51.61797752808989,-7.0,0,0,0
794,51.61797752808989,-7.086956521739131,0,0,0
795,51.61797752808989,-7.173913043478261,0,0,0
796,51.61797752808989,-7.260869565217391,0,0,0
797,51.61797752808989,-7.3478260869565215,0,0,0
798,51.61797752808989,-7.434782608695652,0,0,0
799,51.61797752808989,-7.521739130434783,0,0,0
800,51.61797752808989,-7.608695652173913,0,0,0
801,51.61797752808989,-7.695652173913043,0,0,0
802,51.61797752808989,-7.782608695652174,0,0,0
803,51.61797752808989,-7.869565217391305,0,0,0
804,51.61797752808989,-7.956521739130435,0,0,0
805,51.61797752808989,-8.043478260869565,0,0,0
806,51.61797752808989,-8.130434782608695,0,0,0
807,51.61797752808989,-8.217391304347826,0,0,0
808,51.61797752808989,-8.304347826086957,0,0,0
809,51.61797752808989,-8.391304347826086,0,0,0
810,51.61797752808989,-8.478260869565217,0,3,0
811,51.61797752808989,-8.565217391304348,0,8,2
812,51.61797752808989,-8.652173913043478,0,8,5
813,51.61797752808989,-8.73913043478261,1,9,6
814,51.61797752808989,-8.826086956521738,5,23,15
815,51.61797752808989,-8.91304347826087,6,25,17
816,51.61797752808989,-9.0,1,1,3
817,51.61797752808989,-9.086956521739129,0,0,0
818,51.61797752808989,-9.173913043478262,0,1,1
819,51.61797752808989,-9.26086956521739,1,1,0
820,51.61797752808989,-9.347826086956522,1,1,1
821,51.61797752808989,-9.434782608695652,0,0,0
822,51.61797752808989,-9.521739130434781,0,2,5
823,51.61797752808989,-9.608695652173914,1,7,6
824,51.61797752808989,-9.695652173913043,2,6,1
825,51.61797752808989,-9.782608695652174,0,3,3
826,51.61797752808989,-9.869565217391305,4,12,5
827,51.61797752808989,-9.956521739130434,1,6,3
828,51.61797752808989,-10.043478260869566,1,8,2
829,51.61797752808989,-10.130434782608695,1,5,0
830,51.61797752808989,-10.217391304347826,1,4,0
831,51.61797752808989,-10.304347826086957,0,0,0
832,51.61797752808989,-10.391304347826086,0,0,0
833,51.61797752808989,-10.478260869565217,0,0,0
834,51.61797752808989,-10.565217391304348,0,0,0
835,51.61797752808989,-10.652173913043478,0,0,0
836,51.61797752808989,-10.73913043478261,0,0,0
837,51.61797752808989,-10.826086956521738,0,0,0
838,51.61797752808989,-10.91304347826087,0,0,0
839,51.61797752808989,-11.0,0,0,0
840,51.674157303370784,-5.0,0,0,0
841,51.674157303370784,-5.086956521739131,0,0,0
842,51.674157303370784,-5.173913043478261,0,0,0
843,51.674157303370784,-5.260869565217392,0,0,0
844,51.674157303370784,-5.3478260869565215,0,0,0
845,51.674157303370784,-5.434782608695652,0,0,0
846,51.674157303370784,-5.521739130434782,0,0,0
847,51.674157303370784,-5.608695652173913,0,0,0
848,51.674157303370784,-5.695652173913043,0,0,0
849,51.674157303370784,-5.782608695652174,0,0,0
850,51.674157303370784,-5.869565217391305,0,0,0
851,51.674157303370784,-5.956521739130435,0,0,0
852,51.674157303370784,-6.043478260869565,0,0,0
853,51.674157303370784,-6.130434782608695,0,0,0
854,51.674157303370784,-6.217391304347826,0,0,0
855,51.674157303370784,-6.304347826086957,0,0,0
856,51.674157303370784,-6.391304347826087,0,0,0
857,51.674157303370784,-6.478260869565217,0,0,0
858,51.674157303370784,-6.565217391304348,0,0,0
859,51.674157303370784,-6.6521739130434785,0,0,0
860,51.674157303370784,-6.739130434782608,0,0,0
861,51.674157303370784,-6.826086956521739,0,0,0
862,51.674157303370784,-6.913043478260869,0,0,0
863,51.674157303370784,-7.0,0,0,0
864,51.674157303370784,-7.086956521739131,0,0,0
865,51.674157303370784,-7.173913043478261,0,0,0
866,51.674157303370784,-7.260869565217391,0,0,0
867,51.674157303370784,-7.3478260869565215,0,0,0
868,51.674157303370784,-7.434782608695652,0,0,0
869,51.674157303370784,-7.521739130434783,0,0,0
870,51.674157303370784,-7.608695652173913,0,0,0
871,51.674157303370784,-7.695652173913043,0,0,0
872,51.674157303370784,-7.782608695652174,0,0,0
873,51.674157303370784,-7.869565217391305,0,0,0
874,51.674157303370784,-7.956521739130435,0,0,0
875,51.674157303370784,-8.043478260869565,0,0,0
876,51.674157303370784,-8.130434782608695,0,0,0
877,51.674157303370784,-8.217391304347826,0,0,0
878,51.674157303370784,-8.304347826086957,0,0,0
879,51.674157303370784,-8.391304347826086,0,1,0
880,51.674157303370784,-8.478260869565217,5,50,24
881,51.674157303370784,-8.565217391304348,5,50,29
882,51.674157303370784,-8.652173913043478,1,7,5
883,51.674157303370784,-8.73913043478261,2,12,5
884,51.674157303370784,-8.826086956521738,1,0,2
885,51.674157303370784,-8.91304347826087,0,1,0
886,51.674157303370784,-9.0,2,2,0
887,51.674157303370784,-9.086956521739129,1,0,0
888,51.674157303370784,-9.173913043478262,0,0,1
889,51.674157303370784,-9.26086956521739,1,5,2
890,51.674157303370784,-9.347826086956522,1,2,2
891,51.674157303370784,-9.434782608695652,3,12,14
892,51.674157303370784,-9.521739130434781,2,9,7
893,51.674157303370784,-9.608695652173914,0,2,2
894,51.674157303370784,-9.695652173913043,1,3,2
895,51.674157303370784,-9.782608695652174,0,5,4
896,51.674157303370784,-9.869565217391305,4,11,4
897,51.674157303370784,-9.956521739130434,3,10,2
898,51.674157303370784,-10.043478260869566,1,6,0
899,51.674157303370784,-10.130434782608695,0,0,0
900,51.674157303370784,-10.217391304347826,0,0,0
901,51.674157303370784,-10.304347826086957,0,0,0
902,51.674157303370784,-10.391304347826086,0,0,0
903,51.674157303370784,-10.478260869565217,0,0,0
904,51.674157303370784,-10.565217391304348,0,0,0
905,51.674157303370784,-10.652173913043478,0,0,0
906,51.674157303370784,-10.73913043478261,0,0,0
907,51.674157303370784,-10.826086956521738,0,0,0
908,51.674157303370784,-10.91304347826087,0,0,0
909,51.674157303370784,-11.0,0,0,0
910,51.73033707865169,-5.0,0,0,0
911,51.73033707865169,-5.086956521739131,0,0,0
912,51.73033707865169,-5.173913043478261,0,0,0
913,51.73033707865169,-5.260869565217392,0,0,0
914,51.73033707865169,-5.3478260869565215,0,0,0
915,51.73033707865169,-5.434782608695652,0,0,0
916,51.73033707865169,-5.521739130434782,0,0,0
917,51.73033707865169,-5.608695652173913,0,0,0
918,51.73033707865169,-5.695652173913043,0,0,0
919,51.73033707865169,-5.782608695652174,0,0,0
920,51.73033707865169,-5.869565217391305,0,0,0
921,51.73033707865169,-5.956521739130435,0,0,0
922,51.73033707865169,-6.043478260869565,0,0,0
923,51.73033707865169,-6.130434782608695,0,0,0
924,51.73033707865169,-6.217391304347826,0,0,0
925,51.73033707865169,-6.304347826086957,0,0,0
926,51.73033707865169,-6.391304347826087,0,0,0
927,51.73033707865169,-6.478260869565217,0,0,0
928,51.73033707865169,-6.565217391304348,0,0,0
929,51.73033707865169,-6.6521739130434785,0,0,0
930,51.73033707865169,-6.739130434782608,0,0,0
931,51.73033707865169,-6.826086956521739,0,0,0
932,51.73033707865169,-6.913043478260869,0,0,0
933,51.73033707865169,-7.0,0,0,0
934,51.73033707865169,-7.086956521739131,0,0,0
935,51.73033707865169,-7.173913043478261,0,0,0
936,51.73033707865169,-7.260869565217391,0,0,0
937,51.73033707865169,-7.3478260869565215,0,0,0
938,51.73033707865169,-7.434782608695652,0,0,0
939,51.73033707865169,-7.521739130434783,0,0,0
940,51.73033707865169,-7.608695652173913,0,0,0
941,51.73033707865169,-7.695652173913043,0,0,0
942,51.73033707865169,-7.782608695652174,0,0,0
943,51.73033707865169,-7.869565217391305,0,0,0
944,51.73033707865169,-7.956521739130435,0,0,0
945,51.73033707865169,-8.043478260869565,0,0,0
946,51.73033707865169,-8.130434782608695,0,0,0
947,51.73033707865169,-8.217391304347826,0,0,0
948,51.73033707865169,-8.304347826086957,0,2,0
949,51.73033707865169,-8.391304347826086,0,1,0
950,51.73033707865169,-8.478260869565217,5,52,24
951,51.73033707865169,-8.565217391304348,4,46,30
952,51.73033707865169,-8.652173913043478,0,2,3
953,51.73033707865169,-8.73913043478261,1,9,3
954,51.73033707865169,-8.826086956521738,0,1,0
955,51.73033707865169,-8.91304347826087,1,0,0
956,51.73033707865169,-9.0,2,0,0
957,51.73033707865169,-9.086956521739129,2,4,1
958,51.73033707865169,-9.173913043478262,1,4,1
959,51.73033707865169,-9.26086956521739,1,2,0
960,51.73033707865169,-9.347826086956522,0,2,2
961,51.73033707865169,-9.434782608695652,0,4,11
962,51.73033707865169,-9.521739130434781,3,13,9
963,51.73033707865169,-9.608695652173914,2,8,4
964,51.73033707865169,-9.695652173913043,0,1,1
965,51.73033707865169,-9.782608695652174,1,1,1
966,51.73033707865169,-9.869565217391305,0,1,1
967,51.73033707865169,-9.956521739130434,1,6,0
968,51.73033707865169,-10.043478260869566,0,2,3
969,51.73033707865169,-10.130434782608695,3,9,4
970,51.73033707865169,-10.217391304347826,0,0,0
971,51.73033707865169,-10.304347826086957,0,0,0
972,51.73033707865169,-10.391304347826086,0,0,0
973,51.73033707865169,-10.478260869565217,0,0,0
974,51.73033707865169,-10.565217391304348,0,0,0
975,51.73033707865169,-10.652173913043478,0,0,0
976,51.73033707865169,-10.73913043478261,0,0,0
977,51.73033707865169,-10.826086956521738,0,0,0
978,51.73033707865169,-10.91304347826087,0,0,0
979,51.73033707865169,-11.0,0,0,0
980,51.78651685393258,-5.0,0,0,0
981,51.78651685393258,-5.086956521739131,0,0,0
982,51.78651685393258,-5.173913043478261,0,0,0
983,51.78651685393258,-5.260869565217392,0,0,0
984,51.78651685393258,-5.3478260869565215,0,0,0
985,51.78651685393258,-5.434782608695652,0,0,0
